Index,AVIF,PNG
0297,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hariyama.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png
0298,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/azurill.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png
0299,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nosepass.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png
0300,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/skitty.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png
0301,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/delcatty.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png
0302,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sableye.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png
0302,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sableye-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png
0303,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mawile.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png
0303,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mawile-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile-mega.png
0304,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/aron.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png
0305,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lairon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png
0306,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/aggron.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png
0306,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/aggron-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron-mega.png
0307,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meditite.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png
0308,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/medicham.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png
0308,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/medicham-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham-mega.png
0309,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/electrike.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png
0310,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/manectric.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png
0310,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/manectric-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric-mega.png
0311,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/plusle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png
0312,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/minun.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png
0313,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/volbeat.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png
0314,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/illumise.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png
0315,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/roselia.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png
0316,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gulpin.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png
0317,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swalot.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png
0318,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/carvanha.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png
0319,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sharpedo.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png
0319,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sharpedo-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo-mega.png
0320,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wailmer.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png
0321,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wailord.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png
0322,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/numel.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png
0323,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/camerupt.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png
0323,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/camerupt-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt-mega.png
0324,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/torkoal.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/torkoal.png
0325,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spoink.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/spoink.png
0326,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grumpig.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/grumpig.png
0327,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spinda.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/spinda.png
0328,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/trapinch.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/trapinch.png
0329,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vibrava.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png
0330,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/flygon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png
0331,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cacnea.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacnea.png
0332,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cacturne.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png
0333,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swablu.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png
0334,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/altaria.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png
0334,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/altaria-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria-mega.png
0335,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zangoose.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png
0336,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/seviper.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png
0337,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lunatone.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png
0338,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/solrock.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png
0339,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/barboach.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png
0340,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/whiscash.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png
0341,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/corphish.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png
0342,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/crawdaunt.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png
0343,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/baltoy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png
0344,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/claydol.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png
0345,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lileep.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png
0346,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cradily.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png
0347,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/anorith.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png
0348,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/armaldo.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png
0349,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/feebas.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png
0350,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/milotic.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png
0351,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/castform.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png
0351,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/castform-sunny.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-sunny.png
0351,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/castform-rainy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-rainy.png
0351,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/castform-snowy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-snowy.png
0352,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kecleon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png
0353,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shuppet.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png
0354,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/banette.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png
0354,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/banette-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette-mega.png
0355,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/duskull.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png
0356,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dusclops.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png
0357,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tropius.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png
0358,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chimecho.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png
0359,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/absol.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png
0359,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/absol-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol-mega.png
0360,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wynaut.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png
0361,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/snorunt.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png
0362,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glalie.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png
0362,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glalie-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie-mega.png
0363,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spheal.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png
0364,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sealeo.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png
0365,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/walrein.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png
0366,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/clamperl.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png
0367,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/huntail.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png
0368,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gorebyss.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png
0369,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/relicanth.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png
0370,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/luvdisc.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png
0371,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bagon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bagon.png
0372,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shelgon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shelgon.png
0373,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/salamence.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence.png
0373,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/salamence-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence-mega.png
0374,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/beldum.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/beldum.png
0375,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/metang.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/metang.png
0376,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/metagross.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross.png
0376,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/metagross-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross-mega.png
0377,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/regirock.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/regirock.png
0378,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/regice.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/regice.png
0379,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/registeel.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/registeel.png
0380,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/latias.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/latias.png
0380,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/latias-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/latias-mega.png
0381,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/latios.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/latios.png
0381,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/latios-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/latios-mega.png
0382,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kyogre.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre.png
0382,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kyogre-primal.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre-primal.png
0383,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/groudon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon.png
0383,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/groudon-primal.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon-primal.png
0384,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rayquaza.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza.png
0384,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rayquaza-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza-mega.png
0385,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jirachi.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/jirachi.png
0386,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deoxys-normal.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-normal.png
0386,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deoxys-attack.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-attack.png
0386,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deoxys-defense.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-defense.png
0386,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deoxys-speed.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-speed.png
0387,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/turtwig.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/turtwig.png
0388,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grotle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/grotle.png
0389,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/torterra.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/torterra.png
0390,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chimchar.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimchar.png
0391,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/monferno.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/monferno.png
0392,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/infernape.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/infernape.png
0393,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/piplup.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/piplup.png
0394,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/prinplup.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/prinplup.png
0395,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/empoleon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/empoleon.png
0396,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/starly.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/starly.png
0397,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/staravia.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/staravia.png
0398,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/staraptor.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/staraptor.png
0399,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bidoof.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bidoof.png
0400,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bibarel.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bibarel.png
0401,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kricketot.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketot.png
0402,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kricketune.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketune.png
0403,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shinx.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shinx.png
0404,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/luxio.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/luxio.png
0405,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/luxray.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/luxray.png
0406,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/budew.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/budew.png
0407,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/roserade.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/roserade.png
0408,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cranidos.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cranidos.png
0409,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rampardos.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rampardos.png
0410,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shieldon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shieldon.png
0411,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bastiodon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bastiodon.png
0412,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/burmy-plant.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-plant.png
0412,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/burmy-sandy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-sandy.png
0412,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/burmy-trash.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-trash.png
0413,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wormadam-plant.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-plant.png
0413,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wormadam-sandy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-sandy.png
0413,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wormadam-trash.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-trash.png
0414,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mothim.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mothim.png
0415,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/combee.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/combee.png
0416,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vespiquen.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/vespiquen.png
0417,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pachirisu.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/pachirisu.png
0418,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/buizel.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/buizel.png
0419,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/floatzel.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/floatzel.png
0420,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cherubi.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cherubi.png
0421,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cherrim.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cherrim.png
0422,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shellos.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellos.png
0423,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gastrodon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastrodon.png
0424,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ambipom.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/ambipom.png
0425,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drifloon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/drifloon.png
0426,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drifblim.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/drifblim.png
0427,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/buneary.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/buneary.png
0428,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lopunny.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny.png
0428,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lopunny-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny-mega.png
0429,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mismagius.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mismagius.png
0430,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/honchkrow.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/honchkrow.png
0431,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glameow.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/glameow.png
0432,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/purugly.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/purugly.png
0433,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chingling.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/chingling.png
0434,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/stunky.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/stunky.png
0435,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/skuntank.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/skuntank.png
0436,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bronzor.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzor.png
0437,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bronzong.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzong.png
0438,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bonsly.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/bonsly.png
0439,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mime-jr.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mime-jr.png
0440,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/happiny.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/happiny.png
0441,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chatot.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/chatot.png
0442,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spiritomb.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/spiritomb.png
0443,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gible.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gible.png
0444,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gabite.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gabite.png
0445,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/garchomp.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp.png
0445,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/garchomp-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp-mega.png
0446,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/munchlax.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/munchlax.png
0447,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/riolu.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/riolu.png
0448,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lucario.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario.png
0448,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lucario-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario-mega.png
0449,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hippopotas.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/hippopotas.png
0450,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hippowdon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/hippowdon.png
0451,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/skorupi.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/skorupi.png
